id,afternoonTemperature,date,eveningTemperature,morningTemperature,nightTemperature
1382,-1.55,2013-12-11,0,-5.91,-7
1383,0.64,2013-12-12,0,-1.27,-3
1384,1.62,2013-12-13,0,-0.63,-1
1385,3.09,2013-12-14,0,1.82,1
1386,4.45,2013-12-15,0,-1.18,-4.55
1387,2.64,2013-12-16,0,1.15,1.23
1388,2.6,2013-12-17,0,0.17,-2.57
1389,5.27,2013-12-18,0,-1.93,-4.6
1390,1.27,2013-12-19,0,-1.79,-2.39
1391,6.91,2013-12-20,0,2.88,1.4
1392,1.33,2013-12-21,0,-4.1,-2.64
1393,4.45,2013-12-22,0,-3.5,-4.5
1394,2.47,2013-12-23,0,0.92,2.13
1395,2.19,2013-12-24,0,-1.93,-2.63
1396,7.15,2013-12-25,0,7.38,6.18
1397,3.2,2013-12-26,0,4.39,6.69
1398,5.92,2013-12-27,0,5.31,4.14
1399,2.95,2013-12-28,0,3.25,4.47
1400,1.42,2013-12-29,0,1.23,1
1401,-0.55,2013-12-30,0,0,1.25
1402,-0.64,2013-12-31,0,-1.08,-2
1403,2,2014-01-01,0,1.56,0
1404,4.09,2014-01-02,0,3.64,3.31
1405,4.91,2014-01-03,0,3.58,3
1406,5.07,2014-01-04,0,4.75,5
1407,6.83,2014-01-05,0,5.62,4.83
1408,7.92,2014-01-06,0,7,7
1409,7.18,2014-01-07,0,5.27,5.46
1410,5.69,2014-01-08,0,4.38,3.72
1411,4.86,2014-01-09,0,2.17,5.5
1412,6.08,2014-01-10,0,4.2,2.76
1413,8.64,2014-01-11,0,3.36,2.82
1414,6.42,2014-01-12,0,3,0.64
1415,6,2014-01-13,0,2,1.55
1416,2.18,2014-01-14,0,-3.45,-4.64
1417,7.92,2014-01-15,0,6.18,3.64
1418,6.36,2014-01-16,0,6.79,7.17
1419,5.91,2014-01-17,0,-0.07,-2.72
1420,10.18,2014-01-18,0,5.12,6.3
1421,1.27,2014-01-19,0,3.08,4.27
1422,0.31,2014-01-20,0,1.33,1
1423,-1,2014-01-21,0,-1.89,-1.09
1424,-4.82,2014-01-22,0,-3.69,-0.18
1425,-5.09,2014-01-23,0,-5.64,-5.73
1426,-9,2014-01-24,0,-9.58,-8.82
1427,-7.38,2014-01-25,0,-8.62,-9
1428,-6.77,2014-01-26,0,-8.05,-8.15
1429,-4.58,2014-01-27,0,-5.12,-6
1430,-1.93,2014-01-28,0,-2.94,0.17
1431,-8.08,2014-01-29,0,-6.83,-5
1432,-14,2014-01-30,0,-14.76,-12
1433,-12.18,2014-01-31,0,-16,-15.74
1434,-8.36,2014-02-01,0,-10.63,-11
1435,-8.85,2014-02-02,0,-8.17,-8.73
1436,-7,2014-02-03,0,-8.82,-8
1437,-3.27,2014-02-04,0,-9.73,-13
1438,-1.27,2014-02-05,0,-10.82,-12.09
1439,2.36,2014-02-06,0,-2.64,-8.27
1440,3.18,2014-02-07,0,0.77,1.69
1441,4.06,2014-02-08,0,3.82,2.09
1442,3.75,2014-02-09,0,2.71,1.36
1443,5.04,2014-02-10,0,4.11,1.31
1444,2.36,2014-02-11,0,0.43,-0.25
1445,7.27,2014-02-12,0,4.63,4.27
1446,10.27,2014-02-13,0,7.55,6.45
1447,6.55,2014-02-14,0,2.25,1.67
1448,1.5,2014-02-15,0,0.76,1.94
1449,2.19,2014-02-16,0,-0.64,-0.6
1450,6.42,2014-02-17,0,2.35,1.38
1451,9.64,2014-02-18,0,3.91,2.09
1452,4.93,2014-02-19,0,2,0.78
1453,9.82,2014-02-20,0,5.21,3.47
1454,7.45,2014-02-21,0,3.58,5.18
1455,5.42,2014-02-22,0,3.91,4.64
1456,3.36,2014-02-23,0,0.82,0.45
1457,1.91,2014-02-24,0,1.55,1
1458,0,2014-02-25,0,0,0.05
1459,0.27,2014-02-26,0,0.2,0.18
1460,0,2014-02-27,0,-0.5,-0.57
1461,2.73,2014-02-28,0,0.67,0
1462,3.91,2014-03-01,0,2.45,1.64
1463,5.82,2014-03-02,0,2.45,2.91
1464,5.64,2014-03-03,0,3.73,5
1465,7.45,2014-03-04,0,4,4.91
1466,6.09,2014-03-05,0,5.33,6.38
1467,8.55,2014-03-06,0,7.45,5.86
1468,9.45,2014-03-07,0,5.73,7
1469,8.18,2014-03-08,0,3.55,4.82
1470,7.73,2014-03-09,0,1.91,2.73
1471,9.55,2014-03-10,0,4.36,3.18
1472,13.82,2014-03-11,0,5.18,2.73
1473,12.82,2014-03-12,0,7.45,6.82
1474,13.45,2014-03-13,0,6,0.36
1475,17.91,2014-03-14,0,9.18,4.09
1476,14.55,2014-03-15,0,9.18,5
1477,10,2014-03-16,0,6.82,6.73
1478,7.18,2014-03-17,0,4.36,4.55
1479,14.64,2014-03-18,0,11.55,9.64
1480,12.45,2014-03-19,0,10,8.45
1481,15.36,2014-03-20,0,9.73,7.09
1482,11.27,2014-03-21,0,9.64,4.6
1483,7.91,2014-03-22,0,6.33,4.36
1484,9.18,2014-03-23,0,8.18,5.91
1485,7.91,2014-03-24,0,5.82,5.64
1486,13.27,2014-03-25,0,9.91,7.27
1487,16.36,2014-03-26,0,11.09,4.36
1488,12.18,2014-03-27,0,9.73,8.45
1489,14.64,2014-03-28,0,10.91,8.45
1490,8.09,2014-03-29,0,4.64,4.91
1491,9.91,2014-03-30,0,2.7,-1.33
1492,14.91,2014-03-31,0,7.36,2.64
1493,15.82,2014-04-01,0,10.09,5.2
1494,7.09,2014-04-02,0,3.18,2.91
1495,8,2014-04-03,0,3.91,-0.82
1496,11.91,2014-04-04,0,8.55,7
1497,8.09,2014-04-05,0,6.18,8.27
1498,8.55,2014-04-06,0,6.36,5.55
1499,12.73,2014-04-07,0,8.36,6.18
1500,15.36,2014-04-08,0,8.36,5.45
1501,19,2014-04-09,0,13.18,10.27
1502,14.91,2014-04-10,0,11.91,10.5
1503,11.82,2014-04-11,0,10.09,7.91
1504,8.09,2014-04-12,0,7,7.18
1505,9.82,2014-04-13,0,8.45,7.36
1506,14.45,2014-04-14,0,9.45,6.78
1507,12.27,2014-04-15,0,10.91,9.09
1508,11.64,2014-04-16,0,10,9.91
1509,20.27,2014-04-17,0,13.09,8.33
1510,20.45,2014-04-18,0,15.27,13
1511,16.91,2014-04-19,0,12.91,9.36
1512,20.73,2014-04-20,0,13.73,9
1513,19.18,2014-04-21,0,13.73,9.09
1514,17.6,2014-04-22,0,14,10.09
1515,17.55,2014-04-23,0,13.13,11.83
1516,18.45,2014-04-24,0,12.93,10.56
1517,17.69,2014-04-25,0,14.69,13.64
1518,18.18,2014-04-26,0,12.45,9.55
1519,18.18,2014-04-27,0,13.27,7.45
1520,16.64,2014-04-28,0,13.45,11
1521,18.82,2014-04-29,0,14.45,7.91
1522,21.45,2014-04-30,0,14,9.43
1523,20.55,2014-05-01,0,15.64,12
1524,17.93,2014-05-02,0,16.07,11.23
1525,16.91,2014-05-03,0,14.15,10.61
1526,14.64,2014-05-04,0,14,12.18
1527,13.75,2014-05-05,0,11.92,13
1528,14.82,2014-05-06,0,9.55,4.64
1529,15.91,2014-05-07,0,13.09,5.91
1530,19,2014-05-08,0,13.27,6.18
1531,17.09,2014-05-09,0,13.64,11.55
1532,15.67,2014-05-10,0,14.18,12.73
1533,20.45,2014-05-11,0,14.82,13.75
1534,15.91,2014-05-12,0,14.45,14.5
1535,20,2014-05-13,0,13.36,11.73
1536,15.91,2014-05-14,0,14.73,10.55
1537,17.41,2014-05-15,0,15.95,15.79
1538,20,2014-05-16,0,16.55,14.82
1539,22.64,2014-05-17,0,17.55,12.45
1540,21.17,2014-05-18,0,16.5,11.26
1541,22.58,2014-05-19,0,15.93,11.65
1542,23.45,2014-05-20,0,18.31,12.72
1543,25.36,2014-05-21,0,21.27,18.55
1544,27.91,2014-05-22,0,22.18,14.64
1545,23.82,2014-05-23,0,19.31,16.91
1546,24.82,2014-05-24,0,20.18,15.27
1547,28.33,2014-05-25,0,22.64,15.82
1548,30.36,2014-05-26,0,24.36,18.36
1549,26.4,2014-05-27,0,23.91,19.91
1550,29,2014-05-28,0,20.59,16.45
1551,27.73,2014-05-29,0,23.18,18.78
1552,20.4,2014-05-30,0,21.73,17.89
1553,21.67,2014-05-31,0,20,14.86
1554,20,2014-06-01,0,16.27,16.17
1555,21.58,2014-06-02,0,16,11.55
1556,21.93,2014-06-03,0,18.64,14.27
1557,22.27,2014-06-04,0,19.09,15.71
1558,26.09,2014-06-05,0,20.91,17.21
1559,30.36,2014-06-06,0,23.09,18.82
1560,32.82,2014-06-07,0,25.36,20
1561,30.36,2014-06-08,0,25.55,20.18
1562,30.64,2014-06-09,0,25.45,21.09
1563,28.83,2014-06-10,0,23.45,19.64
1564,25.57,2014-06-11,0,22.42,19.73
1565,26.58,2014-06-12,0,22.17,16.73
1566,27.73,2014-06-13,0,22.91,17.91
1567,24.11,2014-06-14,0,22.09,19.27
1568,23.62,2014-06-15,0,20.09,16.56
1569,22.82,2014-06-16,0,19.82,14.18
1570,17.85,2014-06-17,0,17.64,17.9
1571,23.82,2014-06-18,0,18.83,16.07
1572,22.45,2014-06-19,0,19.82,14.91
1573,18.18,2014-06-20,0,19.45,15.55
1574,23.95,2014-06-21,0,19,15.64
1575,23.36,2014-06-22,0,20.09,16
1576,23.42,2014-06-23,0,20.18,15.45
1577,24.44,2014-06-24,0,23.45,18
1578,25.45,2014-06-25,0,20.64,18.18
1579,24.27,2014-06-26,0,20.75,19.55
1580,23.18,2014-06-27,0,17.45,12.73
1581,23.58,2014-06-28,0,19.27,13.82
1582,24.91,2014-06-29,0,22,14.09
1583,25.55,2014-06-30,0,20.73,14.27
1584,26.27,2014-07-01,0,22.5,18
1585,27.36,2014-07-02,0,19.64,17.55
1586,25.55,2014-07-03,0,23,17.27
1587,27.3,2014-07-04,0,23.27,18.27
1588,27.36,2014-07-05,0,22.82,20.18
1589,29.82,2014-07-06,0,24.64,18.91
1590,27.25,2014-07-07,0,25.45,19.92
1591,28.64,2014-07-08,0,23.09,19.9
1592,26.09,2014-07-09,0,25.09,20.64
1593,27.45,2014-07-10,0,24.64,19.18
1594,26.09,2014-07-11,0,24.45,20.08
1595,27.45,2014-07-12,0,25.27,22.73
1596,28.09,2014-07-13,0,24,19
1597,32.33,2014-07-14,0,25.36,21.36
1598,30,2014-07-15,0,25.36,22.36
1599,30.58,2014-07-16,0,23.64,21.09
1600,22.88,2014-07-17,0,20.53,22.73
1601,27.58,2014-07-18,0,23.36,21.29
1602,29.64,2014-07-19,0,23.55,20.64
1603,30.73,2014-07-20,0,22.73,22.08
1604,29.55,2014-07-21,0,25.45,19.27
1605,29.36,2014-07-22,0,25.45,21
1606,28.09,2014-07-23,0,25.09,24.55
1607,26.27,2014-07-24,0,20.67,22.09
1608,30.27,2014-07-25,0,23.55,19.73
1609,33.25,2014-07-26,0,26.36,22.45
1610,31.09,2014-07-27,0,26.09,24.27
1611,29.55,2014-07-28,0,26,20.82
1612,30.64,2014-07-29,0,25.09,21.55
1613,30.91,2014-07-30,0,25.64,20.45
1614,31.92,2014-07-31,0,26.91,19.82
1615,32.36,2014-08-01,0,26,20
1616,33.09,2014-08-02,0,27.09,22.45
1617,34.91,2014-08-03,0,28.08,23.18
1618,34.82,2014-08-04,0,27.91,24.36
1619,31.2,2014-08-05,0,24.69,24
1620,32.18,2014-08-06,0,26.55,22.73
1621,32.36,2014-08-07,0,27.27,22.91
1622,33.09,2014-08-08,0,26.91,22.36
1623,33,2014-08-09,0,28.18,23
1624,32.45,2014-08-10,0,26,22.82
1625,31.18,2014-08-11,0,25.82,22.45
1626,30.91,2014-08-12,0,26.5,21
1627,30.64,2014-08-13,0,27.91,25.45
1628,31.36,2014-08-14,0,25.67,22.76
1629,32.5,2014-08-15,0,24.63,20.12
1630,29.64,2014-08-16,0,24.36,23.73
1631,21.09,2014-08-17,0,21.38,22.45
1632,26.45,2014-08-18,0,19.91,19.09
1633,27.17,2014-08-19,0,23,15.91
1634,26.83,2014-08-20,0,23,17.82
1635,26.64,2014-08-21,0,22.82,17.82
1636,24.09,2014-08-22,0,20.36,19.17
1637,23.5,2014-08-23,0,18.18,15.36
1638,22.44,2014-08-24,0,23.91,16.27
1639,24.09,2014-08-25,0,17.73,18.18
1640,24.36,2014-08-26,0,20.09,14.82
1641,27.64,2014-08-27,0,24.33,20.27
1642,22.42,2014-08-28,0,20.36,20.18
1643,24.45,2014-08-29,0,17.36,12.45
1644,24.27,2014-08-30,0,19.64,12.73
1645,25.18,2014-08-31,0,20.45,13.55
1646,28.1,2014-09-01,0,19.91,14.36
1647,27.91,2014-09-02,0,22.36,19.82
1648,30.45,2014-09-03,0,23.55,19.91
1649,29.73,2014-09-04,0,23.45,23.55
1650,27,2014-09-05,0,20,20.5
1651,27.36,2014-09-06,0,19.18,18.91
1652,27.91,2014-09-07,0,21.55,20.82
1653,28.5,2014-09-08,0,20.18,18.6
1654,25.91,2014-09-09,0,20.73,18.27
1655,26,2014-09-10,0,20.73,16.82
1656,24.73,2014-09-11,0,20.18,16.36
1657,25.36,2014-09-12,0,20.73,18.73
1658,26.73,2014-09-13,0,20.91,16.73
1659,24.82,2014-09-14,0,21.27,15.4
1660,26.82,2014-09-15,0,20.55,15.45
1661,21.55,2014-09-16,0,15.82,16.09
1662,22.18,2014-09-17,0,16,15.73
1663,20.82,2014-09-18,0,16.18,16.45
1664,21.36,2014-09-19,0,13.82,11.45
1665,20.73,2014-09-20,0,15.64,12
1666,19.91,2014-09-21,0,18.82,13.73
1667,20.42,2014-09-22,0,18.71,18.18
1668,16.64,2014-09-23,0,15.38,16.07
1669,12.69,2014-09-24,0,10.85,11
1670,15.18,2014-09-25,0,7.45,5.45
1671,17.09,2014-09-26,0,10.91,5.18
1672,17.55,2014-09-27,0,13.64,12.91
1673,18.67,2014-09-28,0,13.09,12
1674,18.91,2014-09-29,0,11.4,8.64
1675,23.82,2014-09-30,0,14.45,10.27
1676,20.6,2014-10-01,0,15.18,12.91
1677,15,2014-10-02,0,11.45,12.64
1678,13.55,2014-10-03,0,10,11.64
1679,15.73,2014-10-04,0,10.09,8.45
1680,16.64,2014-10-05,0,9.73,7.27
1681,16.18,2014-10-06,0,12.36,10.55
1682,13.18,2014-10-07,0,12,12.27
1683,14.73,2014-10-08,0,11.55,11.18
1684,15,2014-10-09,0,11.64,10.82
1685,16,2014-10-10,0,10.18,6.85
1686,15.45,2014-10-11,0,10.22,5.94
1687,19.55,2014-10-12,0,8.65,4
1688,19.73,2014-10-13,0,12.09,7.75
1689,19.09,2014-10-14,0,10.47,5.88
1690,20.27,2014-10-15,0,16.19,13.04
1691,20.09,2014-10-16,0,18.4,17.09
1692,20.91,2014-10-17,0,13.45,9.92
1693,12.69,2014-10-18,0,12.75,14.15
1694,8.5,2014-10-19,0,2.9,1.73
1695,18.09,2014-10-20,0,11.5,3.91
1696,15.27,2014-10-21,0,10.92,10.45
1697,14,2014-10-22,0,10.5,10.8
1698,16.54,2014-10-23,0,16.25,15.85
1699,2.67,2014-10-24,0,4.69,7.21
1700,3.69,2014-10-25,0,0.93,0.93
1701,6.18,2014-10-27,0,1.09,1.27
1702,7.73,2014-10-28,0,2.82,3.09
1703,6,2014-10-29,0,4.5,5.55
1704,5.44,2014-10-30,0,3.29,1.45
1705,11.5,2014-10-31,0,4.09,2.33
1706,6.55,2014-11-01,0,3.92,3.67
1707,7,2014-11-02,0,3.55,3.09
1708,7.18,2014-11-03,0,1.07,-1.71
1709,11,2014-11-04,0,8.91,3.73
1710,12.45,2014-11-05,0,12.2,8
1711,13.18,2014-11-06,0,12.92,11.55
1712,13.07,2014-11-07,0,12.45,11.91
1713,14.18,2014-11-08,0,13.15,12.5
1714,10.18,2014-11-09,0,8.18,9.44
1715,5.54,2014-11-10,0,5.22,7.06
1716,7.82,2014-11-11,0,7.21,7
1717,9.18,2014-11-12,0,8.64,8
1718,8.45,2014-11-13,0,8.09,9
1719,7.35,2014-11-14,0,6.07,5.86
1720,6.64,2014-11-15,0,4.39,3.33
1721,8.09,2014-11-16,0,4.64,1.64
1722,4.14,2014-11-17,0,5.55,6.36
1723,3.88,2014-11-18,0,3,3.64
1724,7,2014-11-19,0,6.78,6
1725,7.7,2014-11-20,0,8.04,8.55
1726,2.71,2014-11-21,0,3,5.18
1727,1.73,2014-11-22,0,0,1.73
1728,0.73,2014-11-23,0,-1.73,-3
1729,1.82,2014-11-24,0,-2.18,-1.45
1730,-2,2014-11-25,0,-2.09,-1.36
1731,-2,2014-11-26,0,-2,-2
1732,-2,2014-11-27,0,-2.75,-2.27
1733,0.5,2014-11-28,0,-0.64,-2
1734,-0.91,2014-11-29,0,-1.07,-0.21
1735,-1,2014-11-30,0,-1.64,-2.09
1736,-1.64,2014-12-01,0,-1.91,-2
1737,-3.09,2014-12-02,0,-4.27,-2.82
1738,-2.75,2014-12-03,0,-3.5,-2.55
1739,-3,2014-12-04,0,-3.8,-4.45
1740,-1.09,2014-12-05,0,-2.33,-3
1741,-0.45,2014-12-06,0,-0.83,-1.83
1742,-2,2014-12-07,0,-2.06,-2.64
1743,1,2014-12-08,0,-0.06,-0.94
1744,3.08,2014-12-09,0,2.19,1
1745,2.77,2014-12-10,0,2,2
1746,2.56,2014-12-11,0,1.86,2
1747,2.53,2014-12-12,0,1.85,1.05
1748,7.18,2014-12-13,0,1.5,-1.96
1749,6.46,2014-12-14,0,3.53,2.76
1750,5.27,2014-12-15,0,1.73,0.13
1751,6.77,2014-12-16,0,3.6,-0.42
1752,7.65,2014-12-17,0,8.5,7.92
1753,4.73,2014-12-18,0,4,3.93
1754,1.81,2014-12-19,0,0.76,1.6
1755,4.85,2014-12-20,0,2.18,2
1756,5.64,2014-12-21,0,1.71,0.32
1757,4.83,2014-12-22,0,2.09,0.82
1758,10.18,2014-12-23,0,7.18,3.46
1759,12.33,2014-12-24,0,10.45,9.18
1760,9.27,2014-12-25,0,3.91,2.91
1761,5.09,2014-12-26,0,4.82,4
1762,-2.17,2014-12-27,0,-1.62,0.83
1763,-6.18,2014-12-28,0,-7.36,-4.77
1764,-2,2014-12-29,0,-3.5,-2.75
1765,-6.09,2014-12-30,0,-8.5,-6.82
1766,-11.55,2014-12-31,0,-13,-11.27
1767,-6.55,2015-01-01,0,-14.55,-15.82
1768,0.91,2015-01-02,0,-0.17,-2.86
1769,3.36,2015-01-03,0,2.27,-2.09
1770,-0.67,2015-01-04,0,-3,-1.36
1771,0.64,2015-01-05,0,-2.82,-3.36
1772,-3.67,2015-01-06,0,-5.82,-6.27
1773,-12.58,2015-01-07,0,-13.64,-10.64
1774,-13.82,2015-01-08,0,-17.09,-16.6
1775,-5.29,2015-01-09,0,-6.91,-17
1776,3.27,2015-01-10,0,1,-1
1777,4,2015-01-11,0,3.73,2.82
1778,2.1,2015-01-12,0,1.09,0.33
1779,1.64,2015-01-13,0,-1.55,-2.27
1780,3.55,2015-01-14,0,-1.25,-1.54
1781,2.82,2015-01-15,0,3.25,2.19
1782,1.82,2015-01-16,0,0.82,1
1783,2.91,2015-01-17,0,1.2,1.89
1784,2.74,2015-01-18,0,4.09,4
1785,2.79,2015-01-19,0,0.95,-1.53
1786,1.47,2015-01-20,0,1.75,0.79
1787,1.67,2015-01-21,0,1,1.53
1788,3.88,2015-01-22,0,2.82,2.27
1789,3.05,2015-01-23,0,2.33,3.14
1790,0.86,2015-01-24,0,1.19,1.75
1791,2,2015-01-25,0,1.36,1
1792,2,2015-01-26,0,1.24,1.42
1793,0,2015-01-27,0,-0.69,0.17
1794,1,2015-01-28,0,1.21,1
1795,1.86,2015-01-29,0,0.44,0.5
1796,0,2015-01-30,0,5.62,4.64
1797,3.83,2015-02-03,0,4,0
1798,5.27,2015-02-04,0,0.16,-0.88
1799,4.73,2015-02-05,0,5.09,4.91
1800,1,2015-02-06,0,1.45,1
1801,-0.73,2015-02-07,0,-3.45,-2.36
1802,-1.5,2015-02-08,0,-3.08,-3.27
1803,0.27,2015-02-09,0,-2.45,-0.69
1804,-1.18,2015-02-10,0,-2.18,-4.55
1805,-1.27,2015-02-11,0,-4.58,-5.25
1806,6.18,2015-02-12,0,-1.09,-2.09
1807,5.73,2015-02-13,0,-1.55,-3.09
1808,-1,2015-02-14,0,-3.81,-3.27
1809,0.46,2015-02-15,0,-2.69,-2.11
1810,-0.25,2015-02-16,0,-1.73,-2.69
1811,-2,2015-02-17,0,-7.42,-8
1812,-0.45,2015-02-18,0,-7.1,-7.82
1813,4.73,2015-02-19,0,-2.82,-7.91
1814,3.18,2015-02-20,0,1.25,1.73
1815,3.64,2015-02-21,0,-0.27,-4.3
1816,6.73,2015-02-22,0,4.91,2.64
1817,6.15,2015-02-23,0,5.45,4.3
1818,4.56,2015-02-24,0,4.79,4.82
1819,4.5,2015-02-25,0,4.55,3.07
1820,4.94,2015-02-26,0,2.82,3
1821,10.73,2015-02-27,0,5.32,5.75
1822,11.09,2015-02-28,0,7.36,7.33
1823,4.45,2015-03-01,0,4.14,5.31
1824,5.08,2015-03-02,0,3.69,3.9
1825,6,2015-03-03,0,6.17,6
1826,7.67,2015-03-04,0,3.27,1.73
1827,8,2015-03-05,0,3.82,-0.36
1828,4.36,2015-03-06,0,4.36,2.91
1829,7.36,2015-03-07,0,2.27,0.73
1830,6.27,2015-03-08,0,2.18,-0.45
1831,7.55,2015-03-09,0,3.64,-1.82
1832,9.27,2015-03-10,0,4.36,-0.18
1833,7.36,2015-03-11,0,5.73,1.91
1834,6.36,2015-03-12,0,3.89,3.62
1835,6.58,2015-03-13,0,5.31,5
1836,10,2015-03-14,0,4.93,2.62
1837,11,2015-03-15,0,6.08,5.45
1838,12.09,2015-03-16,0,6.36,3.55
1839,5.58,2015-03-17,0,3.09,4
1840,3.35,2015-03-18,0,2.86,1.17
1841,5.27,2015-03-19,0,4,3
1842,9.58,2015-03-20,0,5.73,4
1843,11.64,2015-03-21,0,7.09,6
1844,14.36,2015-03-22,0,7.09,2.91
1845,4.82,2015-03-23,0,1.36,2.92
1846,5.45,2015-03-24,0,4.1,-2.64
1847,7.64,2015-03-25,0,6.55,2
1848,9.09,2015-03-26,0,7.09,6
1849,11.58,2015-03-27,0,8.73,6.5
1850,7.59,2015-03-28,0,7.82,6.8
1851,5,2015-03-29,0,6.25,7
1852,9.08,2015-03-30,0,6.92,5.75
1853,10.45,2015-03-31,0,8.67,7
1854,11.83,2015-04-01,0,8.18,7
1855,9.91,2015-04-02,0,5.27,3.4
1856,4.36,2015-04-03,0,6.36,2.64
1857,6.73,2015-04-04,0,3.75,2.5
1858,8.33,2015-04-05,0,4.73,-0.08
1859,8,2015-04-06,0,6.83,5.15
1860,3.54,2015-04-07,0,3.23,4
1861,9.08,2015-04-08,0,5.94,4
1862,11.77,2015-04-09,0,6.5,3.7
1863,14.73,2015-04-10,0,7.36,1.73
1864,18.82,2015-04-11,0,11.27,5.82
1865,20.58,2015-04-12,0,12.73,7.09
1866,20.91,2015-04-13,0,14.45,10.73
1867,13.09,2015-04-14,0,9.42,11.64
1868,14.14,2015-04-15,0,8.18,2.18
1869,20.45,2015-04-16,0,15.18,12
1870,20.17,2015-04-17,0,15,11.08
1871,11.45,2015-04-18,0,10.82,12.08
1872,9.46,2015-04-19,0,6.27,6.82
1873,7.43,2015-04-20,0,6.5,4.09
1874,7,2015-04-21,0,4.91,2.27
1875,9.55,2015-04-22,0,4.09,0.91
1876,14.09,2015-04-23,0,7.27,0.91
1877,19.85,2015-04-24,0,11.45,6.36
1878,14.33,2015-04-25,0,11.64,8.36
1879,13.45,2015-04-26,0,10.67,7.17
1880,15.27,2015-04-27,0,12.08,8
1881,15.09,2015-04-28,0,11.14,7.44
1882,17.64,2015-04-29,0,13.45,11
1883,15.91,2015-04-30,0,13.27,12.67
1884,19.27,2015-05-01,0,14.55,8.37
1885,12.57,2015-05-02,0,11.15,10.93
1886,14.48,2015-05-03,0,13.47,11.44
1887,18,2015-05-04,0,13,6.64
1888,17.55,2015-05-05,0,14.36,13.36
1889,17.55,2015-05-06,0,14.17,9.41
1890,12.67,2015-05-07,0,14,11.55
1891,20,2015-05-08,0,15.55,12.91
1892,19.55,2015-05-09,0,14.17,8.82
1893,19.82,2015-05-10,0,15.64,9.45
1894,20.92,2015-05-11,0,17.45,12.45
1895,22.7,2015-05-12,0,17.18,11.45
1896,22.45,2015-05-13,0,18.82,11.91
1897,19.7,2015-05-14,0,16.18,12.91
1898,19.42,2015-05-15,0,14.82,14.91
1899,20.82,2015-05-16,0,16.73,11.86
1900,22.36,2015-05-17,0,16.18,9.09
1901,19.36,2015-05-18,0,17,15.64
1902,19.45,2015-05-19,0,16.14,12.17
1903,23.18,2015-05-20,0,18.73,13.07
1904,24.36,2015-05-21,0,20.18,17.4
1905,25.73,2015-05-22,0,20,13.45
1906,25.91,2015-05-23,0,20.45,15.27
1907,24,2015-05-24,0,20.91,13.45
1908,26.82,2015-05-25,0,21.08,13.74
1909,21.82,2015-05-26,0,20.64,15
1910,22.55,2015-05-27,0,21.36,15.38
1911,17.36,2015-05-28,0,13.09,15.27
1912,19.92,2015-05-29,0,15,13.36
1913,21.36,2015-05-30,0,18.09,14.45
1914,24.36,2015-05-31,0,18.91,12.9
1915,25.18,2015-06-01,0,22.45,15.64
1916,24.57,2015-06-02,0,21.18,16
1917,25.91,2015-06-03,0,22,16.2
1918,28.91,2015-06-04,0,24.64,17.73
1919,25.58,2015-06-05,0,19.73,21
1920,25.45,2015-06-06,0,20.18,17.5
1921,25.55,2015-06-07,0,20.91,16.82
1922,26.36,2015-06-08,0,21.64,14.27
1923,28.45,2015-06-09,0,23,15.18
1924,28.8,2015-06-10,0,23.55,18.55
1925,28.82,2015-06-11,0,22.64,19.36
1926,27.64,2015-06-12,0,23.27,16.45
1927,27.36,2015-06-13,0,24,16.73
1928,28.27,2015-06-14,0,24,16
1929,27.18,2015-06-15,0,23.25,15.29
1930,25.58,2015-06-16,0,22.27,19.57
1931,22.36,2015-06-17,0,20.82,19.55
1932,17.27,2015-06-18,0,16.64,16.73
1933,23,2015-06-19,0,17.36,14.91
1934,25.91,2015-06-20,0,20.09,13.75
1935,24.73,2015-06-21,0,20,14.44
1936,23.09,2015-06-22,0,18.45,17.9
1937,25.82,2015-06-23,0,20.18,13.73
1938,28.09,2015-06-24,0,23.45,16.7
1939,26,2015-06-25,0,23.82,21.55
1940,27.75,2015-06-26,0,23.27,18.3
1941,24.75,2015-06-27,0,19.67,16.73
1942,24.71,2015-06-28,0,21.67,18
1943,26.46,2015-06-29,0,21.09,17.09
1944,25.91,2015-06-30,0,21.55,13.8
1945,26.67,2015-07-01,0,22.45,14.5
1946,19.94,2015-07-02,0,20.73,18.77
1947,21.54,2015-07-03,0,19.38,16
1948,21.13,2015-07-04,0,18.31,17.12
1949,24,2015-07-05,0,19.82,17.5
1950,28.64,2015-07-06,0,23.82,19
1951,32.64,2015-07-07,0,27.09,20.09
1952,33.27,2015-07-08,0,28.36,23
1953,31.73,2015-07-09,0,27.91,21.27
1954,21.42,2015-07-10,0,21.75,22.64
1955,22.58,2015-07-11,0,18.64,18
1956,23.82,2015-07-12,0,19,14
1957,24.36,2015-07-13,0,20.82,15
1958,23.73,2015-07-14,0,20.64,18.75
1959,27.25,2015-07-15,0,22.36,17
1960,26.27,2015-07-16,0,20.64,17
1961,28.15,2015-07-17,0,23.09,17.08
1962,31,2015-07-18,0,25,21
1963,24.91,2015-07-19,0,22.91,19.73
1964,26.45,2015-07-20,0,23.64,17.64
1965,28.09,2015-07-21,0,24.33,21.18
1966,27.36,2015-07-22,0,23.73,17.67
1967,30.75,2015-07-23,0,26,20.55
1968,31.27,2015-07-24,0,26.64,19.73
1969,34,2015-07-25,0,27.73,22.4
1970,30.55,2015-07-26,0,27.36,23.91
1971,30.82,2015-07-27,0,23.55,23.18
